hqt_cd,loc_cd,wq_dt,adm_cd,temper,rainfall_qy,wtemper_tp,u_bod_co,u_cod_co,u_ss_co,u_tn_co,u_tp_co,u_bac_co,u_val_qy,b_bod_num,b_cod_num,b_ss_num,b_tn_num,b_tp_num,b_bac_num,b_val_qy
91,40001,201902010000,400,-2.1,0,12.1,241.200,78.779,80.000,61.217,3.933,143000.000,2252.000,0.590,7.417,2.600,8.395,0.097,0.000,1777.000
91,40001,201902020000,400,1.4,0,11.7,278.000,110.957,375.000,73.455,6.674,154500.000,2301.000,0.620,7.301,3.800,7.077,0.082,0.000,1831.000
91,40001,201902030000,400,3.3,0,11.8,190.800,100.693,146.667,34.853,3.590,78500.000,2516.000,1.100,7.417,3.500,5.973,0.082,0.000,2035.000
91,40001,201902040000,400,-0.6,0,11.5,243.000,95.423,170.000,39.719,4.340,74500.000,2394.000,2.070,6.971,3.000,7.179,0.083,0.000,1899.000
91,40001,201902050000,400,2.8,0,11.8,261.000,146.602,255.000,56.561,6.212,84000.000,2444.000,2.350,7.728,3.100,9.591,0.110,0.000,1983.000
91,40001,201902060000,400,5.1,0,11.7,181.800,77.040,86.667,47.322,4.304,66500.000,2328.000,1.550,7.296,3.333,12.429,0.081,0.000,1835.000
91,40001,201902070000,400,-2.1,0,11.6,182.400,80.914,100.000,53.831,5.796,62500.000,2477.000,1.680,7.411,3.200,11.525,0.083,3.000,2045.000
91,40001,201902080000,400,-6.1,0,11.6,188.400,79.543,115.000,48.000,4.696,53500.000,2118.000,1.420,7.046,3.333,9.872,0.083,0.000,1713.000
91,40001,201902090000,400,-5.4,0,11.7,207.000,97.920,106.667,60.058,4.845,41500.000,2076.000,1.470,6.874,3.333,9.418,0.103,0.000,1694.000
91,40001,201902100000,400,-5,0,11.6,198.000,95.726,93.333,45.635,4.334,59500.000,1995.000,1.810,7.008,3.067,8.724,0.103,1.000,1638.000
91,40001,201902110000,400,-3,0,11.6,210.600,107.794,133.333,58.904,5.167,26000.000,2183.000,1.310,8.218,2.933,9.169,0.105,0.000,1761.000
91,40001,201902120000,400,-0.6,0,11.5,197.400,109.989,93.333,45.597,4.643,11500.000,2147.000,1.450,8.467,3.067,8.052,0.087,0.000,1713.000
91,40001,201902130000,400,-2.1,0,11.6,131.400,92.400,103.300,44.885,4.967,97000.000,2228.000,1.800,7.900,3.600,8.043,0.114,1.000,1770.000
91,40001,201902140000,400,-0.5,0,11.5,148.200,115.474,140.000,57.790,6.933,73000.000,2235.000,1.600,7.258,3.733,8.705,0.109,3.000,1751.000
91,40001,201902150000,400,-0.8,0,11.5,236.400,102.583,175.000,72.522,5.641,104500.000,2315.000,1.010,7.699,3.067,10.203,0.130,0.000,1824.000
91,40001,201902160000,400,-2.7,0,11.5,200.400,108.891,245.000,57.873,5.401,105000.000,2243.000,2.430,7.584,3.286,9.715,0.113,0.000,1747.000
91,40001,201902170000,400,-1.8,0,11.6,205.800,174.720,293.333,55.145,8.891,116000.000,2279.000,2.270,7.450,3.733,10.344,0.117,0.000,1785.000
91,40001,201902180000,400,0.9,0,11.6,216.600,93.806,90.000,44.782,4.985,141500.000,2199.000,2.450,8.256,3.714,9.141,0.115,0.000,1727.000
91,40001,201902190000,400,1.4,12,11.6,228.600,123.977,175.000,59.575,6.968,121500.000,2478.000,2.680,8.755,3.833,9.569,0.148,0.000,1994.000
91,40001,201902200000,400,1.7,0,11.5,237.000,89.966,106.667,40.789,4.759,121000.000,2298.000,3.100,7.968,3.833,9.700,0.136,0.000,1832.000
91,40001,201902210000,400,2.4,0,11.6,235.800,104.777,150.000,43.698,6.490,101500.000,2163.000,2.520,8.486,3.667,8.925,0.138,0.000,1713.000
91,40001,201902220000,400,4,0,11.8,232.200,111.634,205.000,55.636,5.920,108500.000,2256.000,2.320,8.621,3.600,8.614,0.146,0.000,1797.000
91,40001,201902230000,400,6.8,0,11.9,226.200,123.977,175.000,53.025,6.915,151000.000,2284.000,2.070,8.602,3.714,7.436,0.167,2.000,1784.000
91,40001,201902240000,400,6.3,0,11.8,258.000,125.074,210.000,56.954,6.977,147000.000,2212.000,2.220,8.525,3.714,7.670,0.136,1.000,1739.000
91,40001,201902250000,400,4.7,0,12,211.800,127.817,265.000,79.691,7.264,136000.000,2172.000,2.430,8.352,3.667,8.470,0.132,0.000,1674.000
91,40001,201902260000,400,5.2,0,12.1,273.000,142.400,190.000,70.249,8.879,159500.000,2243.000,2.370,8.429,3.750,9.115,0.137,0.000,1691.000
91,40001,201902270000,400,7.8,0,12.3,288.600,145.900,205.000,75.138,8.909,97500.000,2201.000,2.100,8.800,3.800,9.061,0.144,1.000,1681.000
91,40001,201902280000,400,6.6,0,12.5,216.000,113.300,190.000,53.396,7.424,58500.000,2246.000,2.400,8.800,3.800,8.323,0.129,0.000,1695.000
90,50001,201902010000,500,-6.0,0,11.0,147.900,107.600,112.000,54.090,3.966,48000.000,6528.000,7.000,10.700,1.400,24.864,0.046,37.000,6141.000
90,50001,201902020000,500,-3.0,0,11.1,150.900,102.500,118.000,55.350,4.230,50000.000,6649.000,6.200,15.300,2.000,22.440,0.083,45.000,6230.000
90,50001,201902030000,500,2.0,0,11.5,165.300,100.100,126.000,56.250,3.870,46000.000,6484.000,5.800,16.400,3.400,21.336,0.073,38.000,5741.000
90,50001,201902040000,500,0,0,11.6,140.400,107.500,108.000,48.690,3.540,52000.000,8658.000,5.200,18.800,3.000,18.828,0.090,49.000,5348.000
90,50001,201902050000,500,-2.0,0,11.5,146.400,100.000,114.000,50.640,3.444,46000.000,6264.000,5.500,14.500,3.200,20.460,0.064,55.000,5541.000
90,50001,201902060000,500,1.0,0,11.8,159.900,105.000,104.000,64.980,4.488,48000.000,7100.000,9.300,15.000,2.600,33.120,0.095,50.000,5694.000
90,50001,201902070000,500,1.0,0,11.7,125.700,97.600,112.000,45.660,3.348,52000.000,6587.000,8.100,12.700,2.800,25.392,0.056,46.000,5354.000
90,50001,201902080000,500,2.0,0,11.6,121.500,105.000,96.000,45.870,2.892,45000.000,7342.000,8.800,12.000,2.400,23.304,0.043,61.000,5374.000
90,50001,201902090000,500,3.0,0,12.0,124.800,120.000,100.000,47.640,3.090,48000.000,7814.000,7.600,13.700,2.200,22.320,0.050,67.000,5115.000
90,50001,201902100000,500,1.0,0,12.0,121.300,115.100,94.000,44.190,3.636,50000.000,8174.000,7.900,14.300,2.600,20.028,0.056,57.000,5406.000
90,50001,201902110000,500,3.0,0,12.0,118.000,100.000,90.000,45.300,2.970,47000.000,7331.000,7.400,10.700,1.800,18.096,0.043,66.000,5745.000
90,50001,201902120000,500,4.0,0,12.2,126.000,107.500,96.000,44.130,2.610,49000.000,7772.000,7.000,12.300,1.800,19.236,0.028,71.000,5575.000
90,50001,201902130000,500,1.0,0,12.1,113.500,102.200,116.000,36.690,3.462,50000.000,7169.000,7.200,13.500,1.800,19.140,0.042,80.000,5692.000
