hqt_cd,loc_cd,wq_dt,adm_cd,temper,rainfall_qy,wtemper_tp,u_bod_co,u_cod_co,u_ss_co,u_tn_co,u_tp_co,u_bac_co,u_val_qy,b_bod_num,b_cod_num,b_ss_num,b_tn_num,b_tp_num,b_bac_num,b_val_qy
91,40001,201903160000,400,4.3,0,14.3,304.200,103.296,275.000,58.104,5.891,77000.000,2054.000,2.080,7.661,3.200,9.110,0.066,0.000,1648.000
91,40001,201903170000,400,6.5,0,14.1,274.800,158.592,485.000,73.882,7.397,58500.000,1950.000,1.510,7.930,1.600,8.877,0.059,0.000,1540.000
91,40001,201903180000,400,7.1,0,14.1,334.800,105.984,135.000,71.945,7.246,125500.000,2160.000,1.940,7.872,2.800,9.005,0.071,0.000,1745.000
91,40001,201903190000,400,10,0,14.1,307.800,177.792,385.000,89.907,9.929,142000.000,2114.000,1.690,8.256,2.667,9.028,0.069,3.000,1673.000
91,40001,201903200000,400,10.3,16,14.5,326.400,171.264,255.000,89.759,11.068,140500.000,2236.000,1.440,8.294,2.800,8.912,0.105,2.000,1814.000
91,40001,201903210000,400,7.1,0,14.3,280.200,173.952,425.000,79.917,10.320,147000.000,2479.000,0.770,8.890,3.000,8.809,0.088,1.000,2077.000
91,40001,201903220000,400,3.3,0,14.4,301.800,140.928,250.000,74.532,8.858,39000.000,2199.000,0.950,8.717,2.000,8.352,0.067,0.000,1817.000
91,40001,201903230000,400,3.3,2,14.2,178.800,124.032,180.000,47.885,5.541,149000.000,2095.000,1.130,8.314,3.067,7.646,0.071,0.000,1702.000
91,40001,201903240000,400,4.3,0,14.3,327.000,169.344,320.000,96.806,10.348,178500.000,2087.000,1.540,7.872,2.000,8.288,0.061,0.000,1667.000
91,40001,201903250000,400,7.3,0,14.2,340.200,165.888,300.000,98.820,9.598,163500.000,2124.000,1.500,8.160,2.533,8.307,0.059,0.000,1732.000
91,40001,201903260000,400,11.4,0,14.4,280.800,163.200,250.000,96.258,10.163,249000.000,2152.000,0.800,8.200,2.100,10.855,0.062,0.000,1726.000
91,40001,201903270000,400,11.6,0,14.9,280.800,168.576,250.000,107.713,9.826,292000.000,2184.000,1.000,8.006,1.900,10.542,0.058,1.000,1765.000
91,40001,201903280000,400,9.4,0,15.3,315.000,150.912,165.000,72.056,7.883,206000.000,2306.000,1.940,8.256,1.920,10.142,0.055,2.000,1900.000
91,40001,201903290000,400,9.2,0,15.3,325.800,173.184,270.000,85.176,11.162,124000.000,2318.000,1.340,8.390,2.300,10.310,0.064,3.000,1878.000
91,40001,201903300000,400,5.2,3,14.8,297.600,175.872,385.000,73.219,9.333,113000.000,2301.000,0.800,8.371,2.300,8.848,0.063,0.000,1911.000
91,40001,201903310000,400,4.4,0,14.7,288.600,129.000,195.000,43.815,5.382,113000.000,2129.000,1.200,8.200,2.500,10.977,0.063,3.000,1700.000
90,50001,201903010000,500,4.0,0,12.5,126.600,117.300,108.000,51.420,3.912,49000.000,6720.000,4.300,12.000,3.200,20.928,0.052,37.000,5326.000
90,50001,201903020000,500,4.0,0,12.5,133.800,125.700,122.000,50.970,3.678,47000.000,6377.000,4.500,11.500,3.000,21.780,0.056,30.000,5423.000
90,50001,201903030000,500,6.0,0,12.7,121.500,115.000,120.000,48.990,3.522,45000.000,6800.000,4.700,11.200,2.400,21.300,0.048,21.000,5861.000
90,50001,201903040000,500,6.0,0,12.7,128.100,120.000,110.000,50.070,3.966,59000.000,6663.000,4.900,12.700,3.200,22.644,0.064,35.000,5759.000
90,50001,201903050000,500,6.0,0,12.7,121.500,125.700,164.000,49.110,3.882,49000.000,6456.000,4.200,12.300,3.400,22.452,0.062,55.000,5690.000
90,50001,201903060000,500,8.0,0,12.8,125.100,122.900,138.000,50.250,3.576,55000.000,6425.000,4.800,12.900,4.000,22.152,0.067,48.000,5868.000
90,50001,201903070000,500,8.0,0,12.7,129.300,117.500,132.000,51.210,3.990,51000.000,6289.000,4.700,12.300,4.600,23.616,0.084,50.000,5762.000
90,50001,201903080000,500,5.0,0,12.6,135.600,115.000,186.000,54.030,4.782,44000.000,6671.000,4.500,13.000,4.200,22.404,0.097,47.000,5892.000
90,50001,201903090000,500,5.0,0,12.7,130.800,112.600,166.000,50.700,4.008,46000.000,6695.000,4.300,12.600,3.600,20.460,0.079,40.000,5818.000
90,50001,201903100000,500,4.0,0,12.5,126.600,117.500,128.000,47.490,3.750,42000.000,6363.000,4.600,12.300,3.000,20.832,0.061,44.000,5952.000
90,50001,201903110000,500,4.5,0,12.5,137.400,120.000,60.000,52.380,3.756,47000.000,6522.000,4.800,12.000,5.500,23.928,0.092,50.000,6158.000
90,50001,201903120000,500,4.0,0,12.5,122.400,115.800,126.000,43.590,3.480,50000.000,6710.000,4.400,12.300,3.800,23.220,0.083,41.000,6111.000
90,50001,201903130000,500,1.0,0,12.4,132.300,122.900,138.000,36.420,3.294,48000.000,6583.000,4.700,12.500,4.000,23.940,0.085,37.000,5926.000
90,50001,201903140000,500,2.0,0,12.4,122.400,120.000,158.000,40.560,3.576,44000.000,6290.000,4.800,12.000,3.200,22.584,0.067,30.000,6151.000
90,50001,201903150000,500,5.0,0,12.6,133.200,128.700,166.000,39.360,3.216,47000.000,6783.000,4.400,12.700,4.000,22.860,0.084,35.000,6337.000
90,50001,201903160000,500,5.0,0,12.6,137.700,123.000,154.000,42.540,3.480,59000.000,6907.000,4.200,12.300,4.400,21.348,0.066,88.000,6457.000
90,50001,201903170000,500,3.0,0,12.4,148.200,117.500,142.000,46.500,3.594,67000.000,6652.000,4.000,12.000,4.000,22.356,0.054,95.000,6314.000
90,50001,201903180000,500,3.0,0,12.5,134.700,143.300,222.000,39.570,3.930,88000.000,6403.000,3.900,12.300,3.200,22.884,0.074,180.000,6073.000
90,50001,201903190000,500,8.0,0,12.7,188.400,131.400,202.000,39.960,3.786,500000.000,6568.000,7.500,12.000,3.600,20.796,0.072,320.000,6237.000
90,50001,201903200000,500,10.0,0,13.0,176.800,122.900,176.000,40.050,3.864,470000.000,7501.000,6.800,12.300,3.200,20.484,0.071,190.000,6176.000
90,50001,201903210000,500,8.0,0,12.8,180.400,117.500,112.000,44.850,3.738,370000.000,7304.000,6.000,12.300,4.400,18.000,0.096,240.000,5964.000
90,50001,201903220000,500,4.0,0,12.7,165.200,120.100,176.000,45.150,3.852,140000.000,6826.000,6.100,12.000,2.800,23.040,0.088,270.000,6818.000
90,50001,201903230000,500,2.0,0,12.5,170.400,122.900,160.000,50.310,3.726,92000.000,6838.000,5.600,11.700,3.200,21.960,0.079,290.000,6738.000
90,50001,201903240000,500,2.0,0,12.4,160.400,120.100,152.000,49.440,3.804,97000.000,7024.000,5.100,12.300,3.600,22.260,0.082,250.000,6835.000
90,50001,201903250000,500,4.0,0,12.6,132.600,131.400,160.000,33.030,3.396,89000.000,6838.000,4.900,13.000,3.200,21.672,0.070,300.000,6790.000
90,50001,201903260000,500,9.0,0,12.8,126.000,125.700,134.000,34.800,3.474,101000.000,6655.000,4.700,13.200,3.200,22.176,0.067,300.000,6607.000
90,50001,201903270000,500,10.0,0,12.8,130.500,120.000,140.000,43.530,3.804,99000.000,6767.000,5.100,14.200,3.600,23.784,0.082,290.000,6504.000
90,50001,201903280000,500,11.0,0,13.0,123.300,128.600,154.000,36.750,3.636,88000.000,6581.000,5.600,13.800,4.400,22.536,0.089,270.000,6349.000
90,50001,201903290000,500,10.0,0,12.9,174.000,117.600,170.000,35.580,3.564,92000.000,6725.000,6.000,12.300,4.000,22.536,0.076,300.000,6556.000
90,50001,201903300000,500,6.0,0,12.7,168.400,131.400,162.000,40.770,3.648,79000.000,6579.000,4.700,12.600,3.600,23.196,0.070,290.000,6530.000
90,50001,201903310000,500,5.0,0,12.8,151.500,123.000,154.000,43.080,3.750,86000.000,6704.000,4.400,13.200,4.400,23.724,0.073,270.000,6652.000
90,50002,201903010000,500,4.0,0,12.4,113.000,107.600,144.000,35.670,3.264,50000.000,1276.000,1.200,8.000,2.000,7.866,0.030,8.000,1190.000
90,50002,201903020000,500,4.0,0,12.4,107.500,102.200,136.000,33.360,3.396,49000.000,1205.000,1.100,7.000,1.800,9.012,0.026,10.000,1121.000
90,50002,201903030000,500,6.0,0,12.5,112.300,95.600,128.000,32.670,3.132,47000.000,1170.000,1.300,7.200,1.200,9.264,0.031,13.000,1068.000
90,50002,201903040000,500,6.0,0,12.5,104.500,97.800,138.000,36.450,3.576,54000.000,1175.000,1.100,7.400,1.200,12.804,0.037,9.000,1078.000
90,50002,201903050000,500,6.0,0,12.6,111.800,100.000,154.000,34.410,3.438,58000.000,1162.000,1.200,7.000,1.400,8.016,0.036,12.000,1051.000
90,50002,201903060000,500,8.0,0,12.7,106.300,95.600,154.000,35.130,3.642,56000.000,1149.000,1.000,7.600,1.000,9.528,0.017,15.000,1038.000
90,50002,201903070000,500,8.0,0,12.6,101.500,91.100,132.000,35.910,3.684,54000.000,1127.000,1.300,7.200,1.200,9.732,0.023,8.000,1025.000
90,50002,201903080000,500,5.0,0,12.5,108.000,93.300,152.000,37.800,4.044,52000.000,1129.000,1.100,8.000,1.600,10.032,0.030,11.000,1031.000
90,50002,201903090000,500,5.0,0,12.6,100.400,95.700,140.000,32.640,3.348,50000.000,1152.000,1.400,7.600,1.400,9.720,0.029,6.000,1064.000
90,50002,201903100000,500,4.0,0,12.4,95.800,97.800,120.000,29.760,3.240,57000.000,1185.000,1.100,7.000,1.200,9.288,0.024,10.000,1105.000
90,50002,201903110000,500,4.5,0,12.3,110.500,100.000,114.000,33.300,3.126,52000.000,1146.000,1.300,7.800,1.000,9.468,0.032,8.000,1039.000
90,50002,201903120000,500,4.0,0,12.4,107.500,93.300,122.000,30.990,3.306,60000.000,1119.000,1.100,7.200,1.400,9.168,0.028,15.000,1011.000
90,50002,201903130000,500,1.0,0,12.3,115.500,95.600,124.000,29.730,3.396,59000.000,1124.000,1.200,6.600,1.000,8.424,0.023,7.000,1024.000
90,50002,201903140000,500,2.0,0,12.4,109.800,97.800,128.000,30.750,3.264,55000.000,1134.000,1.300,6.800,1.400,8.784,0.026,10.000,1022.000
90,50002,201903150000,500,5.0,0,12.4,115.800,90.100,140.000,38.040,3.954,51000.000,1186.000,1.400,7.200,1.600,8.124,0.030,8.000,1086.000
90,50002,201903160000,500,5.0,0,12.4,108.000,91.200,144.000,31.980,3.264,63000.000,1218.000,1.200,7.000,1.200,6.828,0.025,12.000,1121.000
90,50002,201903170000,500,3.0,0,12.3,101.000,95.600,138.000,30.750,3.132,68000.000,1153.000,1.000,6.400,1.400,7.728,0.028,10.000,1076.000
90,50002,201903180000,500,3.0,0,12.4,102.600,100.000,144.000,37.440,3.810,72000.000,1156.000,1.200,7.000,1.400,8.880,0.031,22.000,1048.000
90,50002,201903190000,500,8.0,0,12.6,137.100,102.200,110.000,33.420,3.690,190000.000,1169.000,1.500,7.200,1.800,8.652,0.036,20.000,1041.000
90,50002,201903200000,500,10.0,0,12.8,124.800,105.000,156.000,30.690,3.720,150000.000,1300.000,1.300,7.800,2.000,9.252,0.020,0.000,1186.000
90,50002,201903210000,500,8.0,0,12.7,119.000,102.200,192.000,30.060,3.594,120000.000,1299.000,1.400,7.200,1.400,8.916,0.023,2.000,1208.000
90,50002,201903220000,500,4.0,0,12.5,110.500,110.100,166.000,33.270,3.444,89000.000,1149.000,1.300,7.600,1.200,8.592,0.025,7.000,1030.000
90,50002,201903230000,500,2.0,0,12.4,103.300,107.500,150.000,29.880,3.528,100000.000,1302.000,1.000,8.200,1.400,8.928,0.023,5.000,1202.000
90,50002,201903240000,500,2.0,0,12.4,99.400,100.100,144.000,30.330,3.474,99000.000,1239.000,1.400,7.800,1.200,8.544,0.024,8.000,1163.000
90,50002,201903250000,500,4.0,0,12.5,95.400,102.200,144.000,29.580,3.204,90000.000,1251.000,1.200,7.000,1.200,7.944,0.019,10.000,1125.000
90,50002,201903260000,500,9.0,0,12.7,102.300,95.600,104.000,29.820,3.294,87000.000,1192.000,1.300,6.800,1.600,7.692,0.022,4.000,1056.000
90,50002,201903270000,500,10.0,0,12.5,114.000,97.800,116.000,31.080,3.156,90000.000,1324.000,1.000,7.000,1.600,7.800,0.024,7.000,1197.000
90,50002,201903280000,500,11.0,0,12.8,124.500,102.500,162.000,37.020,4.008,72000.000,1291.000,1.100,7.400,1.400,7.572,0.030,8.000,1205.000
90,50002,201903290000,500,10.0,0,12.7,142.500,107.600,138.000,34.020,3.864,80000.000,1386.000,1.400,6.400,1.200,7.848,0.029,12.000,1267.000
90,50002,201903300000,500,6.0,0,12.6,132.600,100.000,130.000,33.510,3.786,84000.000,1224.000,1.200,7.800,1.800,8.028,0.026,9.000,1125.000
90,50002,201903310000,500,5.0,0,12.6,122.100,102.600,134.000,36.030,3.744,72000.000,1244.000,1.300,7.400,1.400,7.764,0.030,10.000,1135.000
90,50003,201903010000,500,4.0,0,12.5,140.400,123.000,128.000,42.180,3.798,55000.000,468.000,3.000,5.400,1.600,8.670,0.049,80.000,392.000
90,50003,201903020000,500,4.0,0,12.5,133.500,120.000,134.000,39.900,3.624,52000.000,426.000,2.700,5.800,2.200,9.138,0.053,61.000,391.000
90,50003,201903030000,500,6.0,0,12.6,158.100,115.000,140.000,36.180,3.540,57000.000,510.000,2.900,5.200,2.600,9.684,0.059,70.000,380.000
90,50003,201903040000,500,6.0,0,12.6,150.300,125.700,148.000,44.220,4.428,55000.000,523.000,2.600,8.200,0.800,11.472,0.061,55.000,433.000
90,50003,201903050000,500,6.0,0,12.6,144.300,126.700,206.000,38.310,4.014,56000.000,620.000,3.300,6.200,0.800,6.192,0.072,40.000,684.000
90,50003,201903060000,500,8.0,0,12.7,131.100,113.300,600.000,33.090,3.342,60000.000,402.000,3.500,8.200,1.800,7.800,0.104,66.000,417.000
90,50003,201903070000,500,8.0,0,12.7,141.000,120.000,208.000,37.920,3.462,58000.000,379.000,2.900,7.800,1.000,9.288,0.096,70.000,390.000
90,50003,201903080000,500,5.0,0,12.6,138.900,123.300,228.000,38.310,3.882,53000.000,445.000,2.500,8.000,3.200,8.736,0.092,50.000,445.000
90,50003,201903090000,500,5.0,0,12.6,121.800,117.600,180.000,31.980,3.660,49000.000,493.000,2.400,7.400,3.000,7.728,0.060,55.000,403.000
90,50003,201903100000,500,4.0,0,12.5,129.900,128.600,166.000,34.650,3.594,52000.000,609.000,2.900,6.800,2.600,8.016,0.054,68.000,464.000
90,50003,201903110000,500,4.5,0,12.6,144.900,134.300,110.000,37.620,3.378,55000.000,472.000,3.200,8.800,2.000,9.852,0.084,55.000,451.000
90,50003,201903120000,500,4.0,0,12.5,130.800,128.600,178.000,34.770,3.678,57000.000,535.000,2.900,9.600,3.200,8.760,0.086,61.000,439.000
90,50003,201903130000,500,1.0,0,12.4,127.800,122.900,266.000,36.420,3.906,54000.000,435.000,2.800,8.000,4.800,12.576,0.095,56.000,469.000
90,50003,201903140000,500,2.0,0,12.5,141.300,131.400,184.000,33.360,3.810,59000.000,392.000,3.300,9.600,5.800,8.016,0.079,63.000,526.000
90,50003,201903150000,500,5.0,0,12.6,159.600,128.700,246.000,50.220,5.892,58000.000,340.000,3.000,8.800,4.200,7.530,0.066,77.000,327.000
90,50003,201903160000,500,5.0,0,12.5,163.200,131.600,188.000,40.980,3.396,65000.000,397.000,3.100,8.200,4.000,7.836,0.083,68.000,439.000
90,50003,201903170000,500,3.0,0,12.4,155.100,125.700,160.000,37.620,3.282,66000.000,506.000,3.500,7.800,3.200,8.070,0.072,80.000,454.000
90,50003,201903180000,500,3.0,0,12.6,169.600,125.700,122.000,57.510,4.578,218000.000,548.000,3.100,10.300,3.200,7.284,0.100,2.000,510.000
90,50003,201903190000,500,8.0,0,12.7,200.400,134.300,130.000,33.450,3.594,140000.000,456.000,3.300,10.400,4.400,4.944,0.113,40.000,409.000
90,50003,201903200000,500,10.0,0,12.9,190.400,131.400,440.000,33.600,3.666,47000.000,469.000,2.900,8.800,4.400,6.168,0.106,110.000,393.000
90,50003,201903210000,500,8.0,0,12.7,185.200,136.700,146.000,34.350,3.720,88000.000,371.000,2.700,8.000,3.000,6.624,0.096,80.000,479.000
90,50003,201903220000,500,4.0,0,12.6,169.200,131.600,132.000,34.890,3.672,72000.000,365.000,2.500,8.200,0.800,6.768,0.104,190.000,443.000
90,50003,201903230000,500,2.0,0,12.5,155.400,140.000,140.000,31.380,3.756,91000.000,590.000,2.700,7.800,1.200,6.960,0.084,100.000,525.000
90,50003,201903240000,500,2.0,0,12.6,170.000,134.400,146.000,32.340,3.798,70000.000,670.000,2.900,7.000,1.000,7.104,0.080,120.000,561.000
90,50003,201903250000,500,4.0,0,12.6,151.200,114.300,254.000,36.600,3.792,78000.000,548.000,2.700,10.800,1.600,7.956,0.072,89.000,544.000
90,50003,201903260000,500,9.0,0,12.8,147.900,117.500,156.000,33.570,3.666,95000.000,504.000,3.500,9.400,1.400,9.312,0.082,17.000,497.000
90,50003,201903270000,500,10.0,0,12.7,134.100,131.400,194.000,33.750,3.522,87000.000,432.000,3.300,8.200,0.200,7.008,0.079,45.000,363.000
90,50003,201903280000,500,11.0,0,12.9,145.500,136.700,122.000,33.990,3.570,89000.000,574.000,3.100,8.000,3.800,6.840,0.070,41.000,376.000
90,50003,201903290000,500,10.0,0,12.9,171.200,123.000,208.000,43.410,4.794,91000.000,562.000,2.700,5.800,2.000,7.572,0.082,50.000,542.000
90,50003,201903300000,500,6.0,0,12.7,169.200,131.400,180.000,40.830,4.530,89000.000,580.000,3.100,6.000,2.400,7.620,0.072,47.000,499.000
90,50003,201903310000,500,5.0,0,12.8,146.700,156.800,168.000,36.690,4.194,85000.000,599.000,3.300,6.600,2.800,7.728,0.077,33.000,432.000
91,60001,201903011000,600,4.1,0,13.1,243.000,98.500,180.000,52.800,4.958,230000.000,2752.000,5.000,13.900,0.800,2.784,0.105,46.000,2168.000
91,60001,201903021000,600,6.4,0,13.2,294.000,105.000,253.300,54.828,4.656,220000.000,3075.000,3.400,14.000,2.400,4.464,0.091,55.000,2377.000
91,60001,201903031000,600,7.9,0,13.4,302.400,96.300,293.300,56.988,6.187,190000.000,2957.000,3.900,14.100,1.600,5.628,0.311,71.000,2255.000
91,60001,201903041000,600,6.8,0,13.2,255.600,115.000,286.700,61.188,6.470,240000.000,2841.000,2.900,14.300,1.400,4.464,0.129,48.000,2161.000
91,60001,201903051000,600,6.4,0,13.5,177.600,117.800,216.700,44.256,5.525,230000.000,2768.000,3.400,13.800,1.400,3.950,0.107,38.000,2185.000
91,60001,201903061000,600,7.8,0,14.4,241.200,99.000,176.700,49.140,4.094,210000.000,2920.000,3.700,13.400,1.400,4.978,0.163,22.000,2197.000
91,60001,201903071000,600,5.2,0,14.9,214.800,110.800,293.300,55.776,5.885,180000.000,2973.000,4.200,13.300,1.200,3.245,0.121,43.000,2191.000
91,60001,201903081000,600,4.4,0,12.8,151.800,84.000,256.700,49.680,6.029,230000.000,3083.000,2.100,12.700,1.400,4.709,0.107,44.000,2269.000
91,60001,201903091000,600,7.1,0,13.1,357.600,96.500,186.700,33.156,4.094,220000.000,2853.000,1.400,14.300,2.400,6.794,0.220,47.000,2148.000
91,60001,201903101000,600,8.5,1.6,13.5,274.200,98.800,233.300,52.800,6.211,180000.000,2793.000,3.600,14.000,1.400,2.758,0.107,54.000,2184.000
91,60001,201903111000,600,6.2,3,13.6,198.000,107.300,353.300,50.220,6.816,220000.000,2877.000,7.600,13.300,1.200,5.330,0.103,41.000,2337.000
91,60001,201903121000,600,4.6,0.3,13.7,135.600,92.800,210.000,44.124,6.974,190000.000,2828.000,2.000,13.800,1.400,6.576,0.083,51.000,2200.000
91,60001,201903131000,600,4.3,0,13.6,171.000,102.000,270.000,43.992,7.906,250000.000,2759.000,3.900,13.300,1.400,6.739,0.133,38.000,2075.000
91,60001,201903141000,600,6,0,13.7,144.600,117.800,303.300,69.588,7.018,180000.000,2846.000,2.600,13.800,1.200,6.334,0.127,33.000,2247.000
91,60001,201903151000,600,7.2,0,13.7,285.000,97.000,243.300,64.032,7.320,170000.000,2684.000,3.900,13.600,1.600,4.870,0.125,38.000,2234.000
91,60001,201903161000,600,5.9,0.1,13.9,273.600,105.300,196.700,67.692,7.882,220000.000,2775.000,2.800,12.700,2.200,5.494,0.125,42.000,2151.000
91,60001,201903171000,600,5.8,0,13.8,133.200,101.000,136.700,72.300,7.642,250000.000,2781.000,4.400,13.100,4.000,6.226,0.163,19.000,2093.000
91,60001,201903181000,600,6.2,0,14.1,255.000,101.800,246.700,68.916,6.389,220000.000,2770.000,6.900,13.300,3.400,4.654,0.137,48.000,2103.000
91,60001,201903191000,600,8.4,0,13.8,152.400,103.500,293.300,48.456,6.211,230000.000,2675.000,4.900,14.100,4.800,4.598,0.244,24.000,2133.000
91,60001,201903200000,600,11.3,24.8,14.3,280.800,137.300,180.000,44.532,5.304,180000.000,2796.000,4.000,17.600,7.200,8.364,0.335,45.000,2409.000
91,60001,201903211000,600,7.2,0.8,14.8,364.200,121.800,210.000,48.192,5.866,220000.000,2883.000,5.700,16.500,5.400,7.363,0.238,21.000,2703.000
91,60001,201903221000,600,3.8,0,15,376.200,89.300,253.300,38.568,4.171,230000.000,3166.000,6.000,14.100,3.200,2.405,0.175,19.000,2290.000
91,60001,201903231000,600,4,0.6,14.8,155.400,106.300,153.300,18.660,1.349,250000.000,3124.000,0.300,13.500,4.000,4.030,0.149,18.000,2297.000
91,60001,201903241000,600,4.4,0,14.6,225.000,111.300,80.000,33.564,4.253,170000.000,2904.000,5.600,16.500,6.400,8.338,0.220,42.000,2213.000
91,60001,201903251000,600,7.5,0,14.7,151.200,111.000,193.300,41.148,5.280,230000.000,2710.000,7.100,14.600,3.200,3.163,0.195,44.000,2109.000
91,60001,201903261000,600,9.4,0,13.6,386.400,124.300,326.700,55.644,6.571,220000.000,2770.000,6.600,14.500,4.000,3.461,0.169,21.000,2186.000
91,60001,201903271000,600,12.7,0,13.8,190.200,102.800,243.300,57.264,7.502,250000.000,2886.000,4.300,15.700,2.800,2.892,0.117,48.000,2185.000
91,60001,201903281000,600,12.8,0,14.3,235.800,83.300,243.300,44.808,4.901,170000.000,2752.000,3.700,15.000,2.400,3.516,0.202,23.000,2055.000
91,60001,201903291000,600,9.2,0.1,15,205.200,124.500,233.300,48.732,5.928,160000.000,2567.000,5.400,16.300,6.000,5.304,0.280,44.000,2335.000
91,60001,201903301000,600,6.5,2.3,14.6,315.000,105.500,216.700,95.460,5.928,200000.000,2417.000,5.400,15.700,1.200,4.627,0.190,52.000,2287.000
91,60001,201903311000,600,5.8,0,14.9,273.600,122.500,263.300,61.464,6.773,230000.000,2423.000,4.700,15.500,2.400,4.598,0.145,48.000,2243.000
91,70001,201903010900,700,-1,0,16.2,266.750,170.600,234.000,52.524,5.798,105000.000,23888.000,1.080,22.440,6.800,9.710,0.696,37.000,6316.000
91,70001,201903020900,700,-1,0,16.5,168.250,106.800,224.000,55.668,5.986,92000.000,25555.000,0.518,19.840,6.600,11.357,0.558,44.000,6832.000
91,70001,201903030900,700,2,0,16.6,206.250,125.200,240.000,60.468,5.482,89500.000,26152.000,0.998,22.920,2.400,13.661,0.550,42.000,6533.000
91,70001,201903040900,700,5,0,16.7,379.900,124.400,236.000,46.488,5.030,112000.000,25247.000,1.340,21.720,5.200,11.520,0.516,46.000,7546.000
91,70001,201903050900,700,3,0,16.4,136.310,88.400,166.000,47.724,5.669,100500.000,27077.000,1.370,19.880,6.400,6.586,0.520,50.000,8182.000
91,70001,201903060900,700,7,0,16.2,141.500,99.800,198.000,39.768,4.733,92500.000,25838.000,1.670,20.960,6.400,6.970,0.400,36.000,6841.000
91,70001,201903070900,700,3,0,17.1,259.920,93.400,128.000,43.608,4.843,84000.000,28393.000,1.800,20.240,6.200,7.301,0.684,48.000,8411.000
91,70001,201903080900,700,3,0,16.1,248.000,75.200,124.000,48.168,5.467,88500.000,26798.000,1.450,20.520,6.800,9.653,0.735,41.000,8090.000
91,70001,201903090900,700,2,0,16.3,240.000,117.800,178.000,37.068,4.915,102000.000,26003.000,0.810,22.960,6.400,7.066,0.569,58.000,6557.000
91,70001,201903100900,700,1,0,16.2,428.000,170.800,316.000,58.332,7.426,111000.000,25804.000,1.660,22.960,4.800,6.758,0.590,56.000,6602.000
91,70001,201903110900,700,4,0,15.4,245.060,103.000,226.000,52.944,5.827,65000.000,26599.000,2.170,20.800,6.800,16.618,0.863,40.000,7539.000
91,70001,201903120900,700,5,0,16.4,151.840,94.200,218.000,51.348,6.139,87000.000,26291.000,1.600,21.160,6.800,12.182,0.671,43.000,7198.000
91,70001,201903130900,700,3,0,16.6,134.000,88.600,146.000,46.728,5.386,100000.000,26587.000,1.210,20.200,6.800,13.291,0.674,44.000,8170.000
91,70001,201903140900,700,2,0,16.4,244.020,97.600,222.000,55.716,5.482,83500.000,27870.000,1.100,18.360,6.400,13.848,0.682,46.000,9298.000
91,70001,201903150900,700,3,0,16.3,299.900,111.400,256.000,73.404,3.658,102000.000,26889.000,1.170,20.600,6.800,12.590,0.732,51.000,8094.000
