hqt_cd,loc_cd,wq_dt,adm_cd,temper,rainfall_qy,wtemper_tp,u_bod_co,u_cod_co,u_ss_co,u_tn_co,u_tp_co,u_bac_co,u_val_qy,b_bod_num,b_cod_num,b_ss_num,b_tn_num,b_tp_num,b_bac_num,b_val_qy
90,50002,202101060000,500,-12.2,0.5,7.9,88.600,37.500,74.000,22.770,2.352,85000.000,1260.000,1.200,3.600,2.200,13.212,0.031,4.000,1056.000
90,50002,202101070000,500,-14.3,1,7.8,82.200,79.800,66.000,22.980,2.460,89000.000,1255.000,1.300,3.800,2.400,9.528,0.055,4.000,1039.000
90,50002,202101080000,500,-17.4,0,8.6,88.000,37.900,60.000,21.720,2.232,91000.000,1260.000,1.400,2.900,1.800,9.852,0.046,4.000,1064.000
90,50002,202101090000,500,-17.3,0,5.8,89.200,34.100,70.000,22.440,2.412,95000.000,1266.000,1.300,3.400,1.800,9.420,0.049,7.000,1055.000
90,50002,202101100000,500,-15.0,0,8.4,82.200,40.700,74.000,23.220,2.346,98000.000,1237.000,1.100,3.400,2.200,9.504,0.044,5.000,1041.000
90,50002,202101110000,500,-11.9,0,6.9,86.000,36.100,60.000,26.130,2.550,85000.000,1261.000,1.400,3.700,1.800,10.548,0.082,6.000,1043.000
90,50002,202101120000,500,-12.4,0,6.7,82.200,45.600,62.000,25.860,2.460,84000.000,1194.000,1.000,2.900,1.200,9.768,0.052,4.000,1057.000
90,50002,202101130000,500,-5.8,0,6.8,85.000,111.800,166.000,26.670,2.502,80000.000,1332.000,1.100,3.500,1.800,9.876,0.038,2.000,1054.000
90,50002,202101140000,500,-1.6,0,6.8,93.800,42.200,54.000,26.100,2.694,83000.000,1265.000,1.300,3.700,1.800,8.208,0.061,3.000,1095.000
90,50002,202101150000,500,0.2,0,6.7,90.400,41.500,84.000,25.290,3.066,87000.000,1231.000,1.200,3.400,1.300,8.328,0.052,5.000,1095.000
90,50002,202101160000,500,-2.0,0,6.8,85.000,92.700,92.000,23.790,2.568,89000.000,1234.000,1.100,3.300,1.200,9.168,0.054,3.000,1017.000
90,50002,202101170000,500,-7.5,0,8.3,89.400,41.700,86.000,26.340,2.766,87000.000,1309.000,1.100,3.400,1.000,9.528,0.046,4.000,984.000
90,50002,202101180000,500,-4.0,2,6.9,81.400,58.800,86.000,25.290,2.652,57000.000,1270.000,0.900,3.300,1.600,8.688,0.035,1.000,977.000
90,50002,202101190000,500,-11.4,0,7.0,91.200,42.500,48.000,24.450,2.124,61000.000,1329.000,1.100,3.600,1.000,8.328,0.023,1.000,1089.000
90,50002,202101200000,500,-9.1,0,6.9,92.200,44.600,60.000,25.920,2.676,56000.000,1307.000,1.200,3.000,1.600,8.520,0.028,2.000,1087.000
90,50002,202101210000,500,0.8,2,6.9,93.800,41.400,62.000,26.820,2.574,61000.000,1282.000,1.000,3.300,1.800,8.820,0.042,5.000,1059.000
90,50002,202101220000,500,4.0,0,6.9,90.400,38.200,49.000,27.390,2.544,66000.000,1273.000,1.200,3.700,2.400,9.192,0.113,4.000,1095.000
90,50002,202101230000,500,7.7,0,6.9,91.800,41.400,60.000,28.050,2.628,70000.000,1355.000,1.000,3.600,1.800,9.528,0.058,2.000,1107.000
90,50002,202101240000,500,2.3,0,6.4,88.200,84.700,64.000,27.630,2.856,72000.000,1264.000,1.300,3.500,1.200,10.812,0.112,3.000,666.000
90,50002,202101250000,500,2.7,0,10.2,79.400,32.700,108.000,26.850,2.694,79000.000,1189.000,1.100,3.400,1.400,8.532,0.036,4.000,873.000
90,50002,202101260000,500,2.0,0.5,11.0,83.200,63.800,66.000,27.390,2.850,66000.000,1270.000,1.300,3.400,1.200,8.952,0.050,3.000,1035.000
90,50002,202101270000,500,-0.9,0,9.3,82.200,39.200,48.000,26.070,2.622,67000.000,1255.000,1.200,3.500,1.800,9.264,0.026,4.000,1040.000
90,50002,202101280000,500,-1.4,1,9.8,77.400,54.600,74.000,24.870,2.496,39000.000,1247.000,1.100,3.300,1.400,9.012,0.038,0.000,1051.000
90,50002,202101290000,500,-8.5,0,7.8,74.300,41.600,46.000,25.560,1.944,47000.000,1308.000,1.100,3.600,1.600,9.540,0.038,1.000,1063.000
90,50002,202101300000,500,-8.0,0,8.0,73.200,74.400,70.000,24.780,2.532,44000.000,1156.000,1.100,4.200,1.000,9.264,0.041,1.000,1032.000
90,50002,202101310000,500,-4.2,0,8.2,74.700,47.000,72.000,25.380,2.682,51000.000,1288.000,1.200,3.700,1.400,8.928,0.029,2.000,1035.000
90,50003,202101010000,500,-10.6,0,7.1,133.500,95.800,104.000,37.140,3.126,98000.000,277.000,2.100,4.400,1.200,4.260,0.020,38.000,295.000
90,50003,202101020000,500,-8.1,0,7.5,141.600,50.000,114.000,34.080,3.264,95000.000,424.000,2.000,4.200,1.000,4.728,0.023,25.000,521.000
90,50003,202101030000,500,-9.5,0,7.7,133.200,236.200,122.000,37.890,3.306,96000.000,453.000,2.100,2.900,1.200,5.100,0.025,27.000,539.000
90,50003,202101040000,500,-9.8,0,7.9,137.700,72.000,130.000,37.740,3.234,93000.000,603.000,2.400,4.000,1.000,5.004,0.020,18.000,578.000
90,50003,202101050000,500,-3.4,0,7.9,130.200,137.800,130.000,37.260,3.288,92000.000,534.000,2.000,4.800,1.800,4.608,0.030,28.000,555.000
90,50003,202101060000,500,-12.2,0,8.0,140.400,102.300,160.000,38.340,4.494,100000.000,535.000,2.300,4.100,1.100,3.552,0.034,15.000,567.000
90,50003,202101070000,500,-14.3,0,7.5,132.000,73.100,124.000,37.890,4.368,96000.000,432.000,2.000,4.800,3.000,4.584,0.019,21.000,514.000
90,50003,202101080000,500,-17.4,0,6.9,136.800,53.600,362.000,35.160,3.528,100000.000,422.000,2.100,3.200,1.100,3.792,0.022,23.000,427.000
90,50003,202101090000,500,-17.3,0,7.2,141.600,61.900,120.000,37.710,4.422,110000.000,322.000,2.300,4.100,1.000,4.668,0.023,29.000,354.000
90,50003,202101100000,500,-15.0,0,7.8,136.800,129.000,116.000,38.130,4.476,110000.000,291.000,2.300,4.200,1.200,4.716,0.020,32.000,326.000
90,50003,202101110000,500,-11.9,0,6.8,132.900,91.800,134.000,34.890,3.978,93000.000,441.000,2.000,4.200,1.600,2.196,0.023,31.000,433.000
90,50003,202101120000,500,-12.4,0,6.0,135.000,63.200,86.000,35.460,3.882,92000.000,368.000,2.200,3.400,1.800,2.892,0.020,14.000,320.000
90,50003,202101130000,500,-5.8,1.5,6.0,138.300,71.500,134.000,36.240,3.966,92000.000,373.000,2.300,4.200,1.000,3.036,0.018,16.000,328.000
90,50003,202101140000,500,-1.6,0,6.0,133.800,102.700,156.000,36.690,3.888,92000.000,385.000,2.000,3.900,1.600,2.844,0.016,23.000,338.000
90,50003,202101150000,500,0.2,0,6.0,140.400,63.500,102.000,39.390,4.176,95000.000,312.000,2.200,3.700,1.600,2.820,0.022,26.000,333.000
90,50003,202101160000,500,-2.0,0,6.3,132.600,72.200,110.000,38.550,4.032,92000.000,414.000,2.300,28.100,1.400,3.084,0.018,21.000,322.000
90,50003,202101170000,500,-7.5,0,6.0,121.500,130.500,96.000,39.480,3.906,97000.000,360.000,1.900,5.900,1.200,3.288,0.014,32.000,322.000
90,50003,202101180000,500,-4.0,0,6.4,130.200,74.000,114.000,40.860,3.768,150000.000,359.000,1.500,3.800,1.200,6.444,0.031,0.000,377.000
90,50003,202101190000,500,-11.4,0,6.2,133.800,63.500,206.000,35.640,3.672,140000.000,328.000,1.800,4.100,0.800,3.408,0.022,2.000,308.000
90,50003,202101200000,500,-9.1,0.5,6.8,134.700,65.300,90.000,36.060,3.564,130000.000,328.000,2.100,3.500,1.000,4.260,0.024,7.000,353.000
90,50003,202101210000,500,0.8,4,6.1,137.100,122.600,208.000,38.820,3.660,130000.000,357.000,2.400,3.100,0.200,3.732,0.026,9.000,386.000
90,50003,202101220000,500,4.0,0.5,6.4,139.800,111.500,130.000,34.440,3.354,140000.000,337.000,2.200,3.600,0.400,3.816,0.029,13.000,362.000
90,50003,202101230000,500,7.7,0,6.1,141.600,143.000,136.000,36.030,3.156,120000.000,318.000,2.400,3.400,1.200,4.212,0.031,17.000,350.000
90,50003,202101240000,500,2.3,0,6.4,131.800,129.000,128.000,35.220,3.066,130000.000,314.000,2.100,4.000,1.200,3.024,0.026,28.000,310.000
90,50003,202101250000,500,2.7,0,8.1,132.300,101.600,138.000,33.540,2.898,120000.000,310.000,2.000,3.600,0.800,2.532,0.037,13.000,332.000
90,50003,202101260000,500,2.0,2,8.2,135.600,188.000,227.500,40.560,4.944,97000.000,394.000,2.100,4.200,1.600,3.540,0.044,12.000,392.000
90,50003,202101270000,500,-0.9,0,7.5,141.500,89.100,196.000,41.460,5.076,87000.000,344.000,2.000,3.700,1.400,3.912,0.053,16.000,373.000
90,50003,202101280000,500,-1.4,0,7.5,150.300,90.100,188.000,43.110,5.166,120000.000,423.000,2.300,3.900,1.400,6.288,0.082,0.000,404.000
90,50003,202101290000,500,-8.5,0,7.2,142.800,112.600,172.000,44.460,4.956,110000.000,309.000,2.400,4.200,1.400,2.364,0.024,1.000,177.000
90,50003,202101300000,500,-8.0,0.5,7.8,73.200,146.900,160.000,41.820,4.956,120000.000,249.000,1.100,3.900,1.200,4.992,0.065,2.000,349.000
90,50003,202101310000,500,-4.2,0,7.7,138.300,111.400,148.000,44.790,4.866,110000.000,352.000,2.700,3.900,1.200,5.664,0.053,3.000,359.000
91,60001,202101011000,600,-5.9,2.5,13.4,212.300,84.200,153.300,69.024,5.237,470.000,1984.000,2.100,10.200,0.800,7.231,0.117,0.000,1935.000
91,60001,202101021000,600,-3.3,0,12.3,235.500,96.200,190.000,63.072,5.467,620.000,2226.000,4.100,9.900,0.400,6.785,0.101,0.000,2214.000
91,60001,202101031000,600,-4.5,0.5,12.2,224.300,91.200,176.700,67.248,5.539,370.000,2198.000,1.900,10.100,0.800,7.111,0.104,4.000,2189.000
91,60001,202101041000,600,-3.6,0,13.1,263.300,93.800,146.700,69.024,5.520,430.000,2044.000,2.300,10.300,0.800,6.962,0.185,0.000,2104.000
91,60001,202101051000,600,-1.6,0,13.1,240.000,91.800,160.000,59.112,5.717,410.000,2211.000,2.000,9.900,1.000,5.047,0.187,0.000,2172.000
91,60001,202101061000,600,-6.6,0,12.9,273.000,105.200,203.300,69.456,6.523,570.000,2175.000,2.900,10.100,0.600,4.466,0.156,1.000,2070.000
91,60001,202101071000,600,-10.4,0,11.7,233.300,91.000,150.000,63.120,6.307,510.000,2234.000,1.900,10.000,0.800,4.524,0.102,1.000,2275.000
91,60001,202101081000,600,-14.7,0,13.5,207.000,72.200,93.300,37.992,4.037,610.000,2057.000,2.400,10.800,1.000,5.258,0.293,28.000,2113.000
91,60001,202101091000,600,-12,0,11.8,146.400,61.400,110.000,37.032,3.854,750.000,2223.000,3.600,9.900,1.000,5.191,0.491,0.000,2201.000
91,60001,202101101000,600,-7.8,0.5,7.6,231.000,103.600,263.300,41.688,5.453,550.000,2290.000,3.700,9.700,0.800,4.478,0.299,0.000,2222.000
91,60001,202101111000,600,-5.4,0,11.8,207.000,72.600,156.700,37.968,4.003,610.000,2517.000,3.400,10.600,1.000,5.904,0.596,0.000,2439.000
91,60001,202101121000,600,-5.4,0,11.8,222.000,84.600,170.000,43.224,5.126,570.000,2372.000,3.200,9.800,1.400,4.572,0.540,4.000,2318.000
91,60001,202101131000,600,1.5,0,12,244.500,94.200,203.300,46.536,5.707,770.000,2681.000,3.400,10.500,1.200,4.831,0.826,4.000,2693.000
91,60001,202101141000,600,1,0,11.3,270.800,82.000,150.000,40.584,4.565,810.000,3213.000,3.600,10.500,1.400,4.682,0.784,4.000,3059.000
91,60001,202101151000,600,6.8,0,11.7,243.000,84.200,146.700,48.624,5.342,830.000,2748.000,4.200,10.000,1.000,4.714,0.437,5.000,2698.000
91,60001,202101161000,600,-1,0,11.8,213.000,82.600,143.300,41.952,5.573,550.000,2508.000,4.300,8.900,1.000,4.164,0.150,0.000,2453.000
91,60001,202101171000,600,-4.9,0,11.1,205.200,53.300,80.000,35.976,3.893,340.000,2711.000,4.100,10.000,1.400,4.673,0.276,2.000,2649.000
91,60001,202101181000,600,-0.5,2.5,11.7,316.500,100.600,186.700,47.016,5.813,590.000,2515.000,5.200,9.800,1.600,4.582,0.376,0.000,2597.000
91,60001,202101191000,600,-6.9,0,11.2,315.800,69.800,133.300,44.616,4.589,410.000,2570.000,4.100,10.300,1.200,5.268,0.552,2.000,2534.000
91,60001,202101201000,600,-3.5,0,12,312.000,96.600,220.000,42.840,4.699,480.000,2447.000,4.100,10.500,1.000,4.313,0.921,0.000,2280.000
91,60001,202101211000,600,4.4,0,11.8,274.500,81.600,150.000,46.416,5.630,690.000,2461.000,3.600,10.600,1.000,5.090,0.850,3.000,2309.000
91,60001,202101221000,600,6.1,8,11.4,232.200,80.600,130.000,67.200,5.117,970.000,2478.000,4.100,10.200,1.400,4.850,0.852,3.000,2518.000
91,60001,202101231000,600,8.1,0,11.9,228.800,88.000,190.000,50.112,5.693,830.000,2423.000,5.900,11.000,1.400,4.442,0.336,0.000,2466.000
91,60001,202101241000,600,6.1,0,12.4,252.800,118.800,226.700,56.088,6.922,730.000,2469.000,4.200,11.900,1.200,5.105,0.192,0.000,2393.000
91,60001,202101251000,600,6.4,0,12.4,273.000,93.200,203.300,43.176,5.458,1130.000,2365.000,4.800,11.300,1.400,4.694,0.155,0.000,2327.000
91,60001,202101261000,600,5.4,3,12.4,272.300,95.200,153.300,40.344,5.774,710.000,2146.000,4.900,11.500,1.200,5.506,0.144,4.000,2108.000
91,60001,202101271000,600,2.6,0,12.7,236.300,86.600,146.700,43.776,5.059,1170.000,2303.000,4.100,11.300,1.200,3.583,0.144,4.000,2206.000
91,60001,202101281000,600,2.3,1,12.6,258.000,100.400,183.300,53.112,6.048,730.000,2171.000,3.600,11.400,1.000,3.101,0.163,0.000,2143.000
91,60001,202101291000,600,-6.3,0,11.8,240.000,98.800,173.300,55.224,5.746,1210.000,2202.000,4.600,11.400,1.200,5.611,0.146,0.000,2218.000
91,60001,202101301000,600,-0.4,0,10.4,272.300,118.000,273.300,60.408,6.403,940.000,2173.000,4.600,12.000,1.000,5.686,0.136,0.000,2074.000
91,60001,202101311000,600,0.8,0,11.3,213.000,75.600,153.300,47.616,3.998,810.000,2341.000,5.300,12.100,1.200,5.239,0.146,5.000,2182.000
91,70001,202101010900,700,-11,0,17.6,69.300,14.000,224.000,59.160,4.814,112000.000,24813.000,0.250,9.900,3.000,6.658,0.140,18.000,6485.000
91,70001,202101020900,700,-12,0,17.8,150.900,29.700,268.000,71.436,6.533,112000.000,27296.000,0.420,12.200,0.800,8.294,0.046,55.000,7331.000
91,70001,202101030900,700,-9,0,17.8,183.300,21.600,272.000,62.820,6.062,118000.000,27766.000,0.160,9.000,1.400,8.294,0.067,32.000,7679.000
91,70001,202101040900,700,-6,0,17.7,122.100,34.900,112.000,55.512,5.141,148000.000,28886.000,0.480,11.700,1.100,10.632,0.069,14.000,7958.000
91,70001,202101050900,700,-4,0,18.1,140.700,23.500,116.000,37.116,3.782,68000.000,29252.000,0.600,7.700,3.600,7.013,0.098,7.000,7907.000
91,70001,202101060900,700,-13,0,18,148.200,21.800,134.000,43.740,4.018,54000.000,27997.000,0.720,10.200,1.200,5.323,0.078,100.000,8020.000
91,70001,202101070900,700,-14,0,17.7,131.700,34.800,164.000,57.684,5.827,90000.000,27582.000,0.630,10.400,4.200,4.080,0.171,130.000,7569.000
91,70001,202101080900,700,-18,0,17.7,116.400,23.000,106.000,44.448,4.973,90000.000,27816.000,0.290,11.100,1.800,4.642,0.179,23.000,7814.000
91,70001,202101090900,700,-8,0,17.1,189.300,30.800,202.000,37.128,3.696,150000.000,27369.000,1.110,9.200,1.200,2.851,0.077,5.000,7481.000
91,70001,202101100900,700,-12,0,16.7,258.600,18.900,186.000,39.972,3.979,104000.000,28024.000,0.810,10.200,0.667,4.699,0.063,4.000,7831.000
91,70001,202101110900,700,-11,0,16.3,244.500,23.300,258.000,51.012,4.363,94000.000,27375.000,0.970,9.200,3.600,9.240,0.109,39.000,7767.000
91,70001,202101120900,700,-9,0,17.7,166.200,19.800,142.000,48.924,4.406,102500.000,29395.000,0.670,10.700,2.200,4.819,0.116,29.000,7798.000
91,70001,202101130900,700,-2,0,16.3,230.100,28.400,176.000,44.544,4.272,104000.000,28720.000,0.660,9.700,3.800,5.472,0.126,56.000,7650.000
91,70001,202101140900,700,-5,0,17.3,140.100,24.600,114.000,46.488,4.315,116000.000,27493.000,0.700,9.800,1.500,2.846,0.099,55.000,7565.000
